Compound  SmmetryNum  SymetGroup
H1K2N1O7S2  14  (P21/c)
H1K3O1S4W1  31  (Pmn21)
H1La1Ni1Sn1  33  (Pna21)
H10Br4O5Sn1  15  (C2/c)
H10Ca1O8Zn2  14  (P21/c)
H10Cl4O5Sn1  15  (C2/c)
H10Cr1Mg1O9  2  (P-1)
H10Cu4O12S1  7  (Pc)
H10In1N3O14  15  (C2/c)
H10Li2O8Sn1  14  (P21/c)
H10Na2O8Si1  2  (P-1)
H10O18S2Zn7  2  (P-1)
H11Al2O13P3  4  (P21)
H11Br2O6Sc1  2  (P-1)
H12Al1Cl3O6  167  (R-3c)
H12B12Br1K3  166  (R-3m)
H12B12Cs3I1  166  (R-3m)
H12B12I1Rb3  166  (R-3m)
H12B2Ca1O10  13  (P2/c)
H12B3Cs1Sr1  18  (P21212)
H12Br2Ca1O6  150  (P321)
H18Br2Mg1O9  15  (C2/c)
H18Cl6In2N6  2  (P-1)
H18O17S2Th1  11  (P21/m)
H2As1F10Tl1  14  (P21/c)
H2As2F14Hg1  2  (P-1)
H2As4Ba3O14  15  (C2/c)
H2B1F4N3S3  1  (P1)
H2Ca10O26P6  173  (P63)
H2Ca3O10Si3  2  (P-1)
H2Ca6O13Si3  2  (P-1)
H2F5K2O1V1  15  (C2/c)
H2K1N1O3S1  57  (Pbcm)
H2K1O3P1S1  8  (Cm)
H2K1O7S1V1  19  (P212121)
H2K3N1O7S2  2  (P-1)
H2Mg3O12Si4  2  (P-1)
H2Mg7O16Si4  51  (Pmma)
H2O12Sr6Ta2  8  (Cm)
H20B12Li2O4  12  (C2/m)
H22I4O12Sc2  2  (P-1)
H24Li2N8Te2  2  (P-1)
H29I2Na5O24  2  (P-1)
H3Al3O10Si2  2  (P-1)
H3Al3O10Si2  1  (P1)
H3Ba1Na1Pd1  194  (P63/mmc)
H8N3O1P1S1  4  (P21)
H8Ni1O12Re2  2  (P-1)
Hf1Li2O6Te1  146  (R3)
Hf1Na2O7Si2  2  (P-1)
Hf1Pb1S4Tl2  15  (C2/c)
Hg1In1S3Tl1  15  (C2/c)
Hg1K2Se4Sn1  121  (I-42m)
Hg2Mo1O6Se1  57  (Pbcm)
Hg2Mo1O6Te1  57  (Pbcm)
Hg2Mo2O9Te1  14  (P21/c)
Hg3Rb2S8Sn2  14  (P21/c)
Ho1Li1O12P4  15  (C2/c)
Ho1O6Sb1Sr2  14  (P21/c)
I4In1Li1O12  2  (P-1)
I6In1O18Rb3  2  (P-1)
I6Na2O18Pt1  148  (R-3)
I6O18Pt1Rb2  148  (R-3)
I6O18Rb2Zr1  148  (R-3)
In1K2Na1Sb2  64  (Cmce)
In1K5Mo4O16  15  (C2/c)
In1Li1Mo2O8  15  (C2/c)
In1Li1Mo2O8  14  (P21/c)
In1Li1Mo3O8  156  (P3m1)
In1Li1O4Si1  62  (Pnma)
In1Li1O6Si2  15  (C2/c)
K3P5Ru1Se10  11  (P21/m)
K4Mn1Mo3O12  2  (P-1)
K4Mo4O16Th1  88  (I41/a)
K4Mo8O52P12  15  (C2/c)
K4Nb2O23Si8  2  (P-1)
K4O18Si6Sn2  146  (R3)
K4Se2Sn1Te2  62  (Pnma)
K6Nb6O26Si4  189  (P-62m)
K6O26Si4Ta6  189  (P-62m)
La1Li1O12P4  15  (C2/c)
La1Li1O4Ti1  129  (P4/nmm)
La1Mo2O8Rb1  126  (P4/nnc)
La1Na1O4Ti1  129  (P4/nmm)
La1Na1O6Se2  14  (P21/c)
La1Na5O16W4  88  (I41/a)
La1Nb1O6Te1  2  (P-1)
La1Nb2O7Rb1  74  (Imma)
La1O1Sb1Zn1  129  (P4/nmm)
La1O6Sb1Sr2  14  (P21/c)
La1O7Rb1Ta2  123  (P4/mmm)
La1Rb1S4Si1  62  (Pnma)
La2Li1O6Re1  14  (P21/c)
La2Li1O6Sb1  14  (P21/c)
La2Na1O6Ta1  14  (P21/c)
La2Ni1O6Ru1  14  (P21/c)
Li3Ni2O6Sb1  12  (C2/m)
Li3O6Sb1Zn2  12  (C2/m)
Li4N6Si2Sr3  12  (C2/m)
Li6Mn2N6Sr2  148  (R-3)
Li7O8Rb1Si2  12  (C2/m)
Lu1Na1O8Pd6  200  (Pm-3)
Lu1Na5O16W4  88  (I41/a)
Lu1Nb1O6Sr2  14  (P21/c)
Mg1Mo1O6Sr2  2  (P-1)
Mg1Mo1O6Sr2  87  (I4/m)
Mg1Mo1O6Te1  18  (P21212)
Mg1Na2O4Si1  7  (Pc)
Mg1Na2O4Si1  33  (Pna21)
Mg1Na6O16S4  14  (P21/c)
Mg1O6Pt1Sr3  167  (R-3c)
Mg1O6Sr2Te1  12  (C2/m)
Mg1O7Si2Sr2  113  (P-421m)
Mg1O8Si2Sr3  14  (P21/c)
Mg1O8Si2Sr3  5  (C2)
Mg1O9Sr3Ta2  164  (P-3m1)
Mg2Na1O10V3  2  (P-1)
Mg2Na3O16P5  13  (P2/c)
Mg4Na1O12V3  122  (I-42d)
Mg5Na2O16P4  2  (P-1)
Mn1Na1O4Rb2  11  (P21/m)
Na1O12P3Zr2  167  (R-3c)
Na1O3Rb1Ti1  15  (C2/c)
Na1O4Pb1Rb3  14  (P21/c)
Na1O4Pr1Ti1  129  (P4/nmm)
Na1O5Rb1Si2  14  (P21/c)
Na1O6Sb1Sr3  167  (R-3c)
Na1O6Sc1Se2  62  (Pnma)
Na1O6Sc1Si2  15  (C2/c)
Na1O6Si2Ti1  2  (P-1)
Na1O6Sr3Ta1  167  (R-3c)
Na2O10Te2U1  8  (Cm)
Na2O12P4Sr1  125  (P4/nbm)
Na2O12Sr1V4  125  (P4/nbm)
Na2O12Te4W1  15  (C2/c)
Na2O12W3Zr1  80  (I41)
Na2O4Si1Zn1  7  (Pc)
Na2O4Si1Zn1  33  (Pna21)
Na2O5Si1Ti1  26  (Pmc21)
Na2O5Si1Ti1  129  (P4/nmm)
Na2O6Si2Zn1  15  (C2/c)
Na2O6Sn1Te1  14  (P21/c)
Na2O7Si2Zn2  40  (Ama2)
Na2O7Si2Zr1  2  (P-1)
Na2O8Pd1Se2  2  (P-1)
Na2O8Si3Zn1  4  (P21)
O30P6Re2Si4  2  (P-1)
O4Pb1Si1Zn1  33  (Pna21)
O6Pb2Sc1Ta1  225  (Fm-3m)
O6Pb2Ti1Zr1  146  (R3)
O6Pb2Ti1Zr1  9  (Cc)
O6Pb2Ti1Zr1  6  (Pm)
O6Pt1Sr3Zn1  167  (R-3c)
O6Rb1Sc1Se2  186  (P63mc)
O6Rh1Sc1Sr3  167  (R-3c)
O6Sb1Sc1Sr2  14  (P21/c)
O6Sb1Sr2Tm1  14  (P21/c)
O6Se2Sr1Zn1  14  (P21/c)
O6Sr2Ta1Tm1  14  (P21/c)
O6Sr2Ti1Zr1  87  (I4/m)
O7Si2Sr1Zr1  14  (P21/c)
O7Si2Sr2Zn1  113  (P-421m)
O8Si2Sr2Ti1  127  (P4/mbm)
O8Si2Sr2Ti1  100  (P4bm)
O9Rb2Si3Sn1  176  (P63/m)
O9Rb2Si3Th1  176  (P63/m)
O9Rb2Si3Ti1  176  (P63/m)
O9Sr3Ta2Zn1  164  (P-3m1)
P2Pb1Rb4Se8  72  (Ibam)
P2Rb2Se6Zn1  2  (P-1)
P2Sb1Se6Tl1  4  (P21)
Al2Ca3F14Na2  199  (I213)
Al2Cs2O10Si3  43  (Fdd2)
Al2Li2O12Si4  1  (P1)
Al2Na2O10Si3  5  (C2)
Al2O10Rb2Si3  43  (Fdd2)
Al3F12Na1Rb2  11  (P21/m)
Al4Bi4Cl16S4  82  (I-4)
Al4F9K3O8P2  11  (P21/m)
Al4Fe2O18Si5  66  (Cccm)
Al4Mg2O18Si5  66  (Cccm)
Al4Mn2O18Si5  66  (Cccm)
Al5Na1O12Ti2  55  (Pbam)
Al6F21Na1Rb2  5  (C2)
Al6F34Na2Sr7  12  (C2/m)
Al7Fe2La1Mg1  55  (Pbam)
Al8Be1Mg3O16  186  (P63mc)
As1Ba2Ga1Se5  62  (Pnma)
As1Br1Hg3Se4  186  (P63mc)
As1Cl13Nb1P1  36  (Cmc21)
As1Cl13P1Sb1  36  (Cmc21)
As1Cl13P1Ta1  36  (Cmc21)
As1Co1Cr1Ti1  216  (F-43m)
As1Cs5P4Se12  84  (P42/m)
As2Br2Cd2Hg2  51  (Pmma)
As2Cd1Ge1Rb1  2  (P-1)
Ba1Cu2Se4Sn1  40  (Ama2)
Ba1F1O6P1U1  14  (P21/c)
Ba1F11Li1Zr2  87  (I4/m)
Ba1F11Na1Zr2  88  (I41/a)
Ba1F22Nb2Xe5  69  (Fmmm)
Ba1Fe1O10Si4  18  (P21212)
Ba1Ge2Li2Mg2  166  (R-3m)
Ba1In2La2Se7  55  (Pbam)
Ba1La1Sb2Se6  14  (P21/c)
Ba1La2O14Te5  15  (C2/c)
Ba1Li2Mg2Si2  166  (R-3m)
Ba1Lu2O10Si3  11  (P21/m)
Ba1Mo2O11Se2  36  (Cmc21)
Ba1O10Sc2Si3  11  (P21/m)
Ba2Bi1Ga1Se5  62  (Pnma)
Ba2Bi1Ga1Te5  62  (Pnma)
Ba2Bi1In1Se5  36  (Cmc21)
Ba2Br2F10Pb4  129  (P4/nmm)
Ba2Cs1Nb3O10  123  (P4/mmm)
Ba2Cs1O10Ta3  123  (P4/mmm)
Ba2Cu2Se5Th1  12  (C2/m)
Ba2Dy1Ga1Se5  2  (P-1)
Ba2Ga1Gd1Se5  2  (P-1)
Ba2Ga1Sb1Se5  62  (Pnma)
Ba2Ga1Sb1Te5  62  (Pnma)
Bi8Cu2Pb6S19  12  (C2/m)
Br1Cu1Hg1Se1  51  (Pmma)
Br1In1Sb2Se4  12  (C2/m)
Br10O1Ta2Te4  2  (P-1)
Br2Cd1Sb2Se3  12  (C2/m)
Br2Ce2O17Te7  13  (P2/c)
Br2Ni5O12Te4  15  (C2/c)
Br2O11Te4Zr2  2  (P-1)
Br3Cl9Cs3Re3  40  (Ama2)
Br3Hg3Sb2Tl1  57  (Pbcm)
Br4Cs2Re6Se8  14  (P21/c)
Br4Cs2Se8Tc6  14  (P21/c)
Br6Cl8Cs2Mo6  159  (P31c)
Br6Cs2La1Na1  225  (Fm-3m)
Br6Hg3Se2Zr1  14  (P21/c)
Br8Hg2Pd1Rb2  12  (C2/m)
C1Ag1F3O3S1  148  (R-3)
C1Ag1F3O6S2  14  (P21/c)
C1Ag3N3O6S1  2  (P-1)
C1B3Ba5N1O9  20  (C2221)
C1Br1K1N2O4  2  (P-1)
C1Ca1F1K1O3  187  (P-6m2)
C1Cd1F1K1O3  187  (P-6m2)
C1Cl1F3O3S1  14  (P21/c)
C1Cl1N1O2S2  29  (Pca21)
C2As1F6N1O2  14  (P21/c)
C2Au1K1N2S2  15  (C2/c)
C2B1F2Li1O4  63  (Cmcm)
C2Ba1F6O6S2  15  (C2/c)
C2Ba2F3O6Y1  60  (Pbcn)
C2F1K1O6Pb2  194  (P63/mmc)
C2F2O8Pd1S2  14  (P21/c)
C2F2O8Pt1S2  14  (P21/c)
C2F6N1O2Sb1  14  (P21/c)
C2H1Na2O7Y1  15  (C2/c)
C2H2K2Mo1O8  14  (P21/c)
C2H3F6O4Sb1  9  (Cc)
C2H4Ag1N3S2  14  (P21/c)
C2H4N2Ni1S4  14  (P21/c)
C2H6Br2N2S1  92  (P41212)
C2H6Fe1N2O4  15  (C2/c)
C2H6Hg2O6S2  15  (C2/c)
C2H6K4N8O10  14  (P21/c)
C2H6N2Ni1O4  15  (C2/c)
C2H6N4O4Zn1  7  (Pc)
C2H6O6Pd1S2  14  (P21/c)
C2H6O6S2Zn1  9  (Cc)
C2H8Ca1N4O5  2  (P-1)
C2H8Ca1O6P2  15  (C2/c)
C2H8I3N1Sn1  33  (Pna21)
C6H9N10O4P1  161  (R3c)
C8Cs4N8S8U1  85  (P4/n)
C8H2O8Os3S2  15  (C2/c)
C8H4Mn2O8P2  2  (P-1)
C8Hg3K2N8O8  2  (P-1)
Ca1Cs4F12Mg3  166  (R-3m)
Ca1Fe3O12Ti4  204  (Im-3)
Ca1O10S6Sb10  15  (C2/c)
Ca1O12Pd3Ti4  204  (Im-3)
Ca10O24P6Se1  147  (P-3)
Ca2Cs1O10Ta3  123  (P4/mmm)
Ca2Ge2In1Li1  62  (Pnma)
Ca2Li2O13Si5  2  (P-1)
Ca2Nb3O10Rb1  123  (P4/mmm)
Ca2O10Rb1Ta3  123  (P4/mmm)
Ca2O12Si4Zr1  11  (P21/m)
Ca2O20Si8Th1  97  (I422)
Ca22O36S2Si8  119  (I-4m2)
Ca3Ge5O14Zn1  5  (C2)
Ca3Na2O10Si3  15  (C2/c)
Ca3Na2O16Si6  2  (P-1)
Ca4Li2O13Si4  2  (P-1)
Cd1Cs1Ho1Te3  63  (Cmcm)
Cd1Cs1La1Te3  63  (Cmcm)
Cd1Cs1Lu1Te3  63  (Cmcm)
Cl8O12Si4Sr8  87  (I4/m)
Co1Cr1Sb1Ti1  216  (F-43m)
Co1Fe1Ge1Mn1  216  (F-43m)
Co1Mn1Si1Ti1  216  (F-43m)
Cr1K1N1O9U1  14  (P21/c)
Cs1Cu1La2Se4  63  (Cmcm)
Cs1Cu1Se3Zr1  63  (Cmcm)
Cs1Cu2Sc3Te6  12  (C2/m)
Cs1Cu3Lu2Se5  63  (Cmcm)
Cs1Cu3Se4Ti1  11  (P21/m)
Cs1F2N1O4S2  14  (P21/c)
Cs1Gd1Mn1Se3  63  (Cmcm)
Cs1Hg1La1Se3  63  (Cmcm)
Cs1Hg1Pr1Se3  63  (Cmcm)
Cs1Ho1Se3Zn1  63  (Cmcm)
Cs1I14Mn1Zr6  64  (Cmce)
Cs1La1Te3Zn1  63  (Cmcm)
Cs1Nb3O10Sr2  123  (P4/mmm)
Cs1O10Sr2Ta3  123  (P4/mmm)
Cs1O12Se2Ta3  164  (P-3m1)
Cs1Pr1Te3Zn1  63  (Cmcm)
Cs1Se3Tb1Zn1  63  (Cmcm)
Cs1Se3Tm1Zn1  63  (Cmcm)
Cs1Te3Tm1Zn1  63  (Cmcm)
Cs2Cu1Nb1Se4  70  (Fddd)
Cu2O14Sr9Zn4  12  (C2/m)
Cu2Rb1Se4Ta1  40  (Ama2)
Cu2Se4Si1Zn1  31  (Pmn21)
Cu2Se4Sn1Zn1  121  (I-42m)
Cu2Si1Te4Zn1  121  (I-42m)
Cu2Sn1Te4Zn1  121  (I-42m)
Cu4O36P8Zn12  12  (C2/m)
Cu5Lu3Se8Tl2  8  (Cm)
Cu6Hg3S12Sb4  146  (R3)
Eu2K4O30Ta10  127  (P4/mbm)
Eu2Mo4O18Sb2  15  (C2/c)
Eu2Na2O10Ti3  139  (I4/mmm)
Eu3Mg2O14Sb3  166  (R-3m)
F1Ga1N1O1Y1  25  (Pmm2)
F1In1N1O1Y1  1  (P1)
F1K1O4S1Sn1  2  (P-1)
F1Li1O4P1V1  2  (P-1)
F1Na1O4P1Y1  12  (C2/m)
F11Fe1Na1Zr2  12  (C2/m)
F11Na1Ni1Zr2  12  (C2/m)
F11Na1Pd1Zr2  12  (C2/m)
F11Na1Pd1Zr2  2  (P-1)
F11Na1Ti1Zr2  12  (C2/m)
F11Na1Zn1Zr2  12  (C2/m)
F12Ir1Sb1Xe1  9  (Cc)
H1F2Mn2O3P1  62  (Pnma)
H1F2N1O3Xe1  62  (Pnma)
H1F4K1O1Te1  4  (P21)
H1F7K3Nb1O1  15  (C2/c)
H1K1O8P2Zn2  2  (P-1)
H1K1O8P2Zr1  13  (P2/c)
H1K3Mo1O1S4  31  (Pmn21)
H1K6Na15Tl18  200  (Pm-3)
H1N2O9P1Pb2  31  (Pmn21)
H10Mg1O10Se2  15  (C2/c)
H10N1O9S1V1  4  (P21)
H10N3O2P1S1  2  (P-1)
H10Ni1O10Se2  15  (C2/c)
H12Al3Ca1Li1  176  (P63/m)
H12B12Br1Cs3  166  (R-3m)
H12B12Br1Rb3  166  (R-3m)
H12B12Cl1Cs3  166  (R-3m)
H12B12Cl1Rb3  166  (R-3m)
H12Cl2Hg1O14  164  (P-3m1)
H12Cl2Mg1O10  137  (P42/nmc)
H12Cl2Mg1O12  14  (P21/c)
H12Cs2O16Te3  2  (P-1)
H14Hg2O14Te2  2  (P-1)
H14Na3Np1O12  15  (C2/c)
H16As2O16Zn3  12  (C2/m)
H6Hg1I3N1O1  9  (Cc)
H6In1N1O6P2  186  (P63mc)
H6K1O9Se1V1  4  (P21)
H6N1Ni1O5P1  31  (Pmn21)
H6O9Rb1S1V1  4  (P21)
H6O9S1Tl1V1  4  (P21)
H7F4In1N2O1  19  (P212121)
H8F2Mo1N2O5  2  (P-1)
H8K4O4P2Se6  64  (Cmce)
H8Mo1N2O1S3  62  (Pnma)
H8Mo1N2O2S2  15  (C2/c)
H9In1N2O8P2  43  (Fdd2)
Hf1Mo6O24Tl8  12  (C2/m)
Hf1Pb1Se4Tl2  15  (C2/c)
Hg1Rb1Sb1Se3  14  (P21/c)
Hg1Rb2Sn1Te4  121  (I-42m)
Hg1Se4Si1Tl2  121  (I-42m)
Hg1Se4Sn1Tl2  121  (I-42m)
Hg1Sn1Te4Tl2  121  (I-42m)
Hg3O10Se1Te2  4  (P21)
Ho1K2O8P1W1  73  (Ibca)
Ho2Pb3S12Sn3  26  (Pmc21)
I5K2N1O1Ru1  62  (Pnma)
In2Li2Se6Si1  9  (Cc)
In2Mo1O10Te2  14  (P21/c)
O12Pb4Ti1Zr3  8  (Cm)
O14Pt1Si2Sr8  5  (C2)
O14Si4Sr2Ti2  63  (Cmcm)
O15Rb2Si6Ti1  9  (Cc)
O17Sc4Si5Sr1  11  (P21/m)
O21Si6Sr7Zr1  2  (P-1)
O22Si4Sr4Ti5  12  (C2/m)
O24Pb8Ti3Zr5  6  (Pm)
O26Si4Sr3Ta6  189  (P-62m)
Pb1Se4Tl2Zr1  15  (C2/c)
Rb2S10Sb2Sn3  14  (P21/c)
Ag1F6O2S1Sb1  14  (P21/c)
Al1B1Ba1F2O3  176  (P63/m)
Al1B1Ba1F2O3  174  (P-6)
Al1B1Ba1F2O3  190  (P-62c)
Al1F1La1N1O1  25  (Pmm2)
Al1F1Na1O4P1  15  (C2/c)
Al1F2Na5O8P2  147  (P-3)
Al1N1O8Si1Y4  14  (P21/c)
Al12Ca1O27Si4  147  (P-3)
Al12O24Sr8Te2  217  (I-43m)
Al15Eu1Mg8O32  166  (R-3m)
Al2F2O8P2Sr1  19  (P212121)
Al4Bi4Cl16Se4  82  (I-4)
Al4Bi4Cl16Te4  82  (I-4)
C1As1F11N2S3  2  (P-1)
C1B1Ca3Cl2N1  62  (Pnma)
C1B1Cl2N1Sr3  62  (Pnma)
C1Ba1Cl1N1S1  11  (P21/m)
C1Ba1F2O3Zn1  176  (P63/m)
C1Ba3F7O3Sc1  63  (Cmcm)
C1Bi1Ca1F1O4  54  (Pcca)
C1Bi1Ca1F1O4  59  (Pmmn)
C1Br5Ir1K2O1  62  (Pnma)
C1Ca1Cs1F1O3  189  (P-62m)
C1Ca1F1O3Rb1  189  (P-62m)
C1Cl1Hg1N1S1  62  (Pnma)
C1Cl1N1Pb1S1  62  (Pnma)
C1Cl2F9S1Sb1  14  (P21/c)
C1Cl4N1O1Sb1  176  (P63/m)
C1F1Mg1O3Rb1  189  (P-62m)
C1F1O3Rb1Sr1  187  (P-6m2)
C1Fe1Na3O7P1  11  (P21/m)
C1H10N8O2Pt1  2  (P-1)
C1H2Al1Na1O5  46  (Ima2)
C1H2Al1Na1O5  74  (Imma)
C1H2Br1Cu1N2  62  (Pnma)
C1H2Cd3O8Se1  62  (Pnma)
C1H2Cl6O4Pb4  11  (P21/m)
C1H3Br1Cl1F1  62  (Pnma)
C2H8K2Mg1O10  14  (P21/c)
C2H8K2Ni1O10  14  (P21/c)
C2H9K1Mg1O10  2  (P-1)
C2H9K1Ni1O10  2  (P-1)
C3Ag1N3Rb2S3  14  (P21/c)
C3Ba2F1La1O9  11  (P21/m)
C3Ba4Cs3F5O9  186  (P63mc)
C3Cd1Cs1N3S3  14  (P21/c)
C3Cd1N3Rb1S3  14  (P21/c)
C3Cs1N3Ni1S3  14  (P21/c)
C3Cs3I1O9Pb2  12  (C2/m)
C3F1La2Na1O9  187  (P-6m2)
C3Fe1N1O4Tl1  198  (P213)
C3H10Cl1N1O4  4  (P21)
C3H10Cl1N1O4  11  (P21/m)
C3H2Cl2O4Ru1  14  (P21/c)
C3H2Na1O7Zn1  14  (P21/c)
C3H3B1O16Pb7  186  (P63mc)
C3H3Cd1Na1O6  54  (Pcca)
C3H6Br1Li1N2  14  (P21/c)
C3H8Al1Cl2N1  2  (P-1)
C3Hg1N3Rb1S3  11  (P21/m)
C3K3Na1O11U1  190  (P-62c)
C4Ag2Cu1K1N4  13  (P2/c)
C4Ag2N4S4Zn1  15  (C2/c)
C6Fe1K1La1N6  163  (P-31c)
C6H12Au2N2S2  14  (P21/c)
C6H12Fe1N8O8  2  (P-1)
C6H12N2S4Sn1  15  (C2/c)
C6H17B1Cl1N1  4  (P21)
C6H18Br2N4S4  2  (P-1)
C6H24Fe1I2O6  147  (P-3)
C6H6Ag3Co1N8  15  (C2/c)
C6H6Au2N4Sn1  15  (C2/c)
C6Mg1N6Na4S6  163  (P-31c)
C8H12Ag2N4O4  13  (P2/c)
C8H12Cu2I2N4  14  (P21/c)
C8H24F6N2Os1  148  (R-3)
C8H24F6N2Pt1  87  (I4/m)
C8H24F6N2Zr1  148  (R-3)
C9Fe3O9S1Se1  2  (P-1)
C9Fe3O9S1Te1  2  (P-1)
Ca1F1Hf1N1O1  25  (Pmm2)
Ca1F1N1O1Zr1  25  (Pmm2)
Cd1F1Hf1N1O1  25  (Pmm2)
Cd1F1Hf1N1O1  6  (Pm)
Cd1F1N1O1Si1  25  (Pmm2)
Cd1F1Na2O4P1  62  (Pnma)
Cl1F1Na6O8S2  225  (Fm-3m)
Cl1K2Na1O6S2  85  (P4/n)
F2Li1O8Si2Y3  15  (C2/c)
F2Na2O8Si1U2  141  (I41/amd)
F2Na4Ni1O7P2  74  (Imma)
F2O4Rb1S1Sb1  33  (Pna21)
F3La2Li1O8S2  15  (C2/c)
F3Mn1Na2O7P2  1  (P1)
F3Mn1O4Rb2S1  14  (P21/c)
F3Na2O4S1Sb1  64  (Cmce)
F4Ge1Na3O4P1  62  (Pnma)
F4K1Mo1Na1O2  129  (P4/nmm)
F4Li3Mn1O6P2  14  (P21/c)
F4N1O3Rb1Te1  2  (P-1)
F4Na4O8S2Ti1  2  (P-1)
F5K1Na1Nb1O1  33  (Pna21)
F5K1Na1Nb1O1  129  (P4/nmm)
F6Mn2Na4O7P2  13  (P2/c)
F6O9Si2Ti1Y4  63  (Cmcm)
Fe1Pb4Sb6Se14  14  (P21/c)
Ga10Ge1O20Pb3  12  (C2/m)
Ga4Ge1Pb4Se12  114  (P-421c)
H1Al1Li1O5P1  2  (P-1)
H1B1Ca1O5Si1  14  (P21/c)
H1Ba1Fe1O5P1  19  (P212121)
H1Ba2Mn1O9V2  11  (P21/m)
H1Be2Cs1O8P2  2  (P-1)
H2Cl5In1K2O1  62  (Pnma)
H2Cl5Ir1K2O1  62  (Pnma)
H2Cs1In1O8P2  2  (P-1)
H2Cs1O8P2Sc1  14  (P21/c)
H2Cs2Hg3I8O1  8  (Cm)
H2Cs3O1S4Sb1  14  (P21/c)
H2F4Li1Mn1O1  62  (Pnma)
H2F4Mn1O1Rb1  15  (C2/c)
H2F4Mo1Na2O3  19  (P212121)
H2F5Mn1O1Rb2  63  (Cmcm)
H2F5Mn1O1Tl2  63  (Cmcm)
H2F7Na1O1Sb2  14  (P21/c)
H2Fe1Na2O6P2  62  (Pnma)
H2Ga1Na3O9P2  12  (C2/m)
H2I2K2O10Se1  15  (C2/c)
H2I4La1O15V1  4  (P21)
H2Li1O5P1Zn1  33  (Pna21)
H2Na2Ni1O6P2  62  (Pnma)
H2O7Pb1Si1U1  14  (P21/c)
H24Al1Li1Mg10  3  (P2)
H3Bi1Cl8F4K6  186  (P63mc)
H3Bi1Cl8F4K6  194  (P63/mmc)
H3Cl5Ir1K2N1  62  (Pnma)
H3Cs2O8P1Se1  14  (P21/c)
H3Fe2Na1O8S2  2  (P-1)
H8Cd3Cl7K1O4  11  (P21/m)
H8Cl2N2O2Pt1  14  (P21/c)
H8Cl2N2O2Pt1  11  (P21/m)
H8Cl6Cs3O4V1  23  (I222)
H8Cs4O4P2Se6  58  (Pnnm)
H8F6Ga1N2Na1  225  (Fm-3m)
H8F6In1N2Na1  225  (Fm-3m)
H8K2Ni1O16P4  2  (P-1)
H8K2O16P4Zn1  2  (P-1)
H8K6Mo6O30V2  12  (C2/m)
H8Li1O10P1U1  85  (P4/n)
H8N2O12Se1W3  173  (P63)
H8N2O13P4Sn1  2  (P-1)
H8N2O13P4Ti1  2  (P-1)
H8N2O26Pd1S8  2  (P-1)
H8N4Na4O10P4  15  (C2/c)
H8O14P2Sr1V2  9  (Cc)
H8O4P2Rb4Se6  58  (Pnnm)
H9Al2K1O13P2  32  (Pba2)
H9Cl1N2O2Pt1  14  (P21/c)
Ho1Na2O8P1W1  73  (Ibca)
K1Li1O7P2Zn1  26  (Pmc21)
K1Li2Na1O8S2  19  (P212121)
K1Na1O7P2Zn1  14  (P21/c)
K1O12P1S2Sb2  2  (P-1)
Ba1Fe1Na2O8V2  164  (P-3m1)
Ba1Ga1O7Y1Zn3  186  (P63mc)
Ba1Li2Mg1O8P2  147  (P-3)
Ba1Mg1Na2O8P2  164  (P-3m1)
Ba1Mg1Na2O8P2  147  (P-3)
Ba2Cu3O8Pb2Y1  17  (P2221)
Ba2F2Fe2O1Se2  139  (I4/mmm)
Ba2Ge2O1S6Zn1  113  (P-421m)
Ba3Cl4Li2O7V2  12  (C2/m)
Ba5F5Ga1Li1N3  62  (Pnma)
Bi1Mo1O8P1Rb2  73  (Ibca)
Bi6F2O14P2Zn1  15  (C2/c)
Br2Hg1K2N2O12  58  (Pnnm)
C1Br3Li1N2Sr2  227  (Fd-3m)
C1H3F2N1O1S1  2  (P-1)
C1H3F2N1O1S1  15  (C2/c)
C1H3K1N2O1S1  14  (P21/c)
C1H4Ca7O23Si6  8  (Cm)
C1H6F2I1N3O2  2  (P-1)
C10H14N8Ni1O2  12  (C2/m)
C12H3B1O12Ru4  8  (Cm)
C12H36Cl2P4W1  121  (I-42m)
C12H38N6P2Pt1  2  (P-1)
C14H24K1Mn1N8  87  (I4/m)
C2As2F12N2Te4  14  (P21/c)
C4H12N1Nb1O13  11  (P21/m)
C4H14Br4N2Sn1  14  (P21/c)
C4H14Cl4N2Sn1  14  (P21/c)
C4H16Br6N2Sn1  58  (Pnnm)
C4H16Cl6Cu2N2  15  (C2/c)
C4H16Cl6Cu2N2  2  (P-1)
C4H16Cl6N2Sn1  58  (Pnnm)
C4H16Cl6N2Ti1  58  (Pnnm)
C4H2Cd3Na4O14  14  (P21/c)
C4H20Cl6Ir2O6  2  (P-1)
C4H4Lu1Na5O14  114  (P-421c)
C4H4Mo2O15Rb2  14  (P21/c)
C4H4Na5O14Sc1  114  (P-421c)
C4H8Cs2Mg1O12  15  (C2/c)
C4Hg1N4Se4Zn1  82  (I-4)
C4La1N8Rb1Si1  82  (I-4)
C4Mg2Na6O16S1  227  (Fd-3m)
C4Mg2Na6O16S1  203  (Fd-3)
C5Ba3F2La2O15  12  (C2/m)
C6Ag3Cd1N6Rb1  149  (P312)
C6Au3Cs2N6Na1  194  (P63/mmc)
C6Cd1Cs2Fe1N6  225  (Fm-3m)
C6Co1Cs2Li1N6  225  (Fm-3m)
C6Co1Cs2N6Na1  14  (P21/c)
C6Co1Cs2N6Rb1  14  (P21/c)
Cu3O8Pb2Sr2Y1  4  (P21)
