BCS-ID;MSG;chem. formula;ICSD;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1.752;11.55;Cs1 Co2 Mo2 O9 H1;;'0.0';0.006;'Trivial';0;'1.0';0.095;'Trivial';0;'2.0';0.0033;'TI';0;'3.0';0.4179;'Trivial';0;'4.0';;;;'5.0';;;;'6.0';;;
1.134;11.57;Co1 H1 C5 O4;;'0.0';0.2578;'Trivial';0;'1.0';1.1592;'Trivial';0;'2.0';1.632;'Trivial';0;'3.0';1.9761;'Trivial';0;'4.0';2.2109;'Trivial';0;'5.0';;;;'6.0';;;
1.23;11.57;Ni1 P1 S3;646133;'0.0';0.7653;'Trivial';0;'1.0';1.1908;'Trivial';0;'2.0';1.4294;'Trivial';0;'3.0';1.6591;'Trivial';0;'4.0';1.8931;'Trivial';0;'5.0';;;;'6.0';;;
1.264;11.57;Co1 P1 S3;;'0.0';0.0246;'TI';0;'1.0';0.4388;'Trivial';0;'2.0';0.9478;'Trivial';0;'3.0';1.4762;'Trivial';0;'4.0';1.8429;'Trivial';0;'5.0';;;;'6.0';;;
2.71;11.57;Ho1 Rh1;104445;'0.0';0.0366;'TI';0;'1.0';;;;'2.0';;;;'3.0';;;;'4.0';;;;'5.0';;;;'6.0';0.0074;'Trivial';0
0.512;12.58;Mn3 As2;;'0.0';0.0047;'ES (SM)';0;'1.0';0.0086;'ES (SM)';0;'2.0';0.0077;'ES (SM)';0;'3.0';0.0083;'ES (SM)';0;'4.0';0.0086;'ES (SM)';0;'5.0';;;;'6.0';;;
0.612;12.58;Cu2 S1 O5;34649;'0.0';0.0343;'Trivial';0;'1.0';0.3755;'Trivial';0;'2.0';0.716;'Trivial';0;'3.0';1.0631;'Trivial';0;'4.0';1.4145;'Trivial';0;'5.0';1.7719;'Trivial';0;'6.0';2.1378;'Trivial';0
0.163;12.6;Mn P S3;61391;'0.0';1.3801;'Trivial';0;'1.0';1.7315;'Trivial';0;'2.0';1.9805;'Trivial';0;'3.0';2.1665;'Trivial';0;'4.0';1.3801;'Trivial';0;'5.0';;;;'6.0';;;
0.208;12.6;Tl5 Fe8 Se10;;'0.0';;;;'1.0';;;;'2.0';;;;'3.0';;;;'4.0';;;;'5.0';;;;'6.0';;;
0.92;12.6;Ca Mn2 Sb2;163778;'0.0';;;;'1.0';0.8036;'Trivial';0;'2.0';1.0249;'Trivial';0;'3.0';;;;'4.0';1.3379;'Trivial';0;'5.0';;;;'6.0';;;
1.0.1;12.6;Ag2 Cr O2;;'0.0';0.0105;'Trivial';0;'1.0';0.0414;'Trivial';0;'2.0';0.0624;'Trivial';0;'3.0';0.06;'Trivial';0;'4.0';;;;'5.0';;;;'6.0';;;
0.482;12.6;Sr1 Mn2 As2;259371;'0.0';0.6462;'Trivial';0;'1.0';0.9413;'Trivial';0;'2.0';1.2103;'Trivial';0;'3.0';1.2434;'Trivial';0;'4.0';1.2708;'Trivial';0;'5.0';;;;'6.0';;;
0.527;12.6;Er2 Si2 O7;86148;'0.0';0.9063;'Trivial';0;'1.0';;;;'2.0';2.2949;'Trivial';0;'3.0';;;;'4.0';2.4096;'Trivial';0;'5.0';;;;'6.0';3.2699;'Trivial';0
0.65;12.6;Er2 Si2 O7;74779;'0.0';0.9141;'Trivial';0;'1.0';;;;'2.0';2.3284;'Trivial';0;'3.0';;;;'4.0';2.4348;'Trivial';0;'5.0';;;;'6.0';3.2577;'Trivial';0
0.203;12.62;Mn3 Ge1;603343;'0.0';;;;'1.0';;;;'2.0';;;;'3.0';0.0078;'SEBR (TI)';0;'4.0';;;;'5.0';;;;'6.0';;;
1.0.13;12.62;Fe1 I2;52369;'0.0';0.0013;'TI';0;'1.0';0.3491;'Trivial';0;'2.0';0.8357;'Trivial';0;'3.0';1.3407;'Trivial';0;'4.0';1.5319;'Trivial';0;'5.0';;;;'6.0';;;
1.0.6;12.62;Co V2 O6;263002;'0.0';0.268;'Trivial';0;'1.0';0.9108;'Trivial';0;'2.0';1.8697;'Trivial';0;'3.0';2.2557;'Trivial';0;'4.0';2.4614;'Trivial';0;'5.0';;;;'6.0';;;
1.0.7;12.62;Lu Fe2 O4;68481;'0.0';0.0009;'Trivial';1;'1.0';;;;'2.0';0.0729;'Trivial';1;'3.0';;;;'4.0';;;;'5.0';;;;'6.0';;;
3.14;12.62;Fe1 I2;52369;'0.0';0.0156;'Trivial';0;'1.0';0.243;'Trivial';0;'2.0';1.0361;'Trivial';0;'3.0';1.4052;'Trivial';0;'4.0';;;;'5.0';;;;'6.0';;;
0.582;12.62;Fe3 F8 O2 H4;;'0.0';;;;'1.0';0.4638;'Trivial';0;'2.0';0.7078;'Trivial';0;'3.0';1.1976;'Trivial';0;'4.0';1.81;'Trivial';0;'5.0';;;;'6.0';;;
0.616;12.62;Ho1 B2;;'0.0';0.0121;'TI';0;'1.0';;;;'2.0';0.0531;'SEBR (TI)';0;'3.0';;;;'4.0';0.0533;'SEBR (TI)';0;'5.0';;;;'6.0';0.0204;'SEBR (TI)';0
0.641;12.62;Ga1 Mn3;;'0.0';0.0032;'TI';0;'1.0';0.0031;'SEBR (TI)';0;'2.0';0.0108;'TI';0;'3.0';0.0127;'TI';0;'4.0';0.0027;'TI';0;'5.0';;;;'6.0';;;
0.703;12.62;Ho1 Mn6 Sn6;;'0.0';0.0012;'SEBR (TI)';0;'1.0';;;;'2.0';0.0012;'SEBR (TI)';0;'3.0';;;;'4.0';;;;'5.0';;;;'6.0';0.006;'SEBR (TI)';0
0.704;12.62;Ho1 Mn6 Sn6;;'0.0';0.0021;'TI';0;'1.0';;;;'2.0';0.0033;'SEBR (TI)';0;'3.0';;;;'4.0';;;;'5.0';;;;'6.0';0.0025;'TI';0
0.73;12.62;Tb1 Ni4 B1;156975;'0.0';0.0012;'SEBR (TI)';0;'1.0';;;;'2.0';0.0024;'SEBR (TI)';0;'3.0';;;;'4.0';0.0029;'SEBR (TI)';0;'5.0';;;;'6.0';;;
0.731;12.62;Ho1 Ni4 B1;409500;'0.0';0.0014;'SEBR (TI)';0;'1.0';;;;'2.0';0.0009;'ESFD (SM)';0;'3.0';;;;'4.0';0.0014;'TI';0;'5.0';;;;'6.0';0.0009;'TI';0
0.773;12.62;Nd1 Mn1 Si2;643055;'0.0';0.0093;'TI';0;'1.0';;;;'2.0';0.0094;'TI';0;'3.0';;;;'4.0';0.0124;'SEBR (TI)';0;'5.0';;;;'6.0';0.0136;'SEBR (TI)';0
0.863;12.62;Eu1 Cd2 As2;422963;'0.0';0.0103;'Trivial';1;'1.0';;;;'2.0';0.0178;'SEBR (TI)';0;'3.0';;;;'4.0';0.0049;'SEBR (TI)';0;'5.0';;;;'6.0';0.0081;'TI';0
2.61;12.62;Fe3 F8 O2 H4;;'0.0';;;;'1.0';0.2592;'Trivial';0;'2.0';0.3748;'Trivial';0;'3.0';0.5431;'Trivial';0;'4.0';0.8946;'Trivial';0;'5.0';;;;'6.0';;;
1.1;12.63;Na2 Ir O3;;'0.0';;;;'1.0';;;;'2.0';;;;'3.0';;;;'4.0';;;;'5.0';;;;'6.0';;;
1.171;12.63;Tb2 Fe2 Si2 C;;'0.0';0.0178;'Trivial';0;'1.0';;;;'2.0';;;;'3.0';;;;'4.0';;;;'5.0';;;;'6.0';;;
1.183;12.63;Fe P S3;;'0.0';0.0187;'Trivial';0;'1.0';0.4843;'Trivial';0;'2.0';1.0866;'Trivial';0;'3.0';1.4885;'Trivial';0;'4.0';1.8384;'Trivial';0;'5.0';;;;'6.0';;;
1.197;12.63;Fe4 Si2 Sn7 O16;407506;'0.0';;;;'1.0';0.7286;'Trivial';0;'2.0';;;;'3.0';;;;'4.0';;;;'5.0';;;;'6.0';;;
1.205;12.63;Dy2 Fe2 Si2 C1;;'0.0';;;;'1.0';;;;'2.0';;;;'3.0';;;;'4.0';;;;'5.0';;;;'6.0';;;
1.22;12.63;Dy Cu2 Si2;627185;'0.0';;;;'1.0';;;;'2.0';;;;'3.0';;;;'4.0';;;;'5.0';;;;'6.0';0.0206;'ES (SM)';0
1.239;12.63;Mn1 Br2;60250;'0.0';1.6719;'Trivial';0;'1.0';2.1677;'Trivial';0;'2.0';2.6223;'Trivial';0;'3.0';3.0436;'Trivial';0;'4.0';3.4325;'Trivial';0;'5.0';;;;'6.0';;;
1.97;12.63;Li2 Mn O3;187499;'0.0';1.9073;'Trivial';0;'1.0';2.3185;'Trivial';0;'2.0';2.5217;'Trivial';0;'3.0';2.5686;'Trivial';0;'4.0';2.5484;'Trivial';0;'5.0';;;;'6.0';;;
1.339;12.63;Eu1 As3;610425;'0.0';0.0016;'Trivial';1;'1.0';;;;'2.0';0.0089;'Trivial';1;'3.0';;;;'4.0';0.0026;'Trivial';1;'5.0';;;;'6.0';0.007;'SEBR (TI)';0
1.366;12.63;Cu2 Ho1 Si2;627980;'0.0';0.0074;'ES (SM)';0;'1.0';;;;'2.0';;;;'3.0';;;;'4.0';;;;'5.0';;;;'6.0';;;
1.497;12.63;Eu1 Bi2 Mg2;261989;'0.0';0.0444;'SEBR (TI)';0;'1.0';;;;'2.0';0.0294;'SEBR (TI)';0;'3.0';;;;'4.0';0.0267;'SEBR (TI)';0;'5.0';;;;'6.0';0.0271;'SEBR (TI)';0
1.56;12.63;Ge1 Ni2 O4;69508;'0.0';0.0051;'SEBR (TI)';0;'1.0';;;;'2.0';0.6903;'Trivial';0;'3.0';1.2184;'Trivial';0;'4.0';1.4904;'Trivial';0;'5.0';;;;'6.0';;;
1.568;12.63;Cu2 Gd1 Si2;64825;'0.0';0;'ESFD (SM)';0;'1.0';0;'ESFD (SM)';0;'2.0';0;'ESFD (SM)';0;'3.0';0;'ESFD (SM)';0;'4.0';0;'ESFD (SM)';0;'5.0';;;;'6.0';0;'ESFD (SM)';0
1.576;12.63;O2 S1 Yb2;23583;'0.0';0.0015;'SEBR (TI)';0;'1.0';;;;'2.0';0.0102;'SEBR (TI)';0;'3.0';;;;'4.0';0.0344;'Trivial';0;'5.0';;;;'6.0';0.3015;'Trivial';0
1.578;12.63;K1 Er1 Se2;;'0.0';;;;'1.0';;;;'2.0';0.3926;'Trivial';0;'3.0';;;;'4.0';0.5648;'Trivial';0;'5.0';;;;'6.0';1.2252;'Trivial';0
1.619;12.63;Mn1 S1;;'0.0';1.2165;'Trivial';0;'1.0';1.7119;'Trivial';0;'2.0';2.1528;'Trivial';0;'3.0';2.5243;'Trivial';0;'4.0';2.7901;'Trivial';0;'5.0';;;;'6.0';;;
1.623;12.63;Bi2 Eu1 Mg2;;'0.0';0.0452;'SEBR (TI)';0;'1.0';;;;'2.0';0.0273;'SEBR (TI)';0;'3.0';;;;'4.0';0.0153;'SEBR (TI)';0;'5.0';;;;'6.0';0.0128;'SEBR (TI)';0
1.648;12.63;Nd2 O3;;'0.0';;;;'1.0';;;;'2.0';1.5909;'Trivial';0;'3.0';;;;'4.0';2.8728;'Trivial';0;'5.0';;;;'6.0';3.5606;'Trivial';0
1.672;12.63;Eu1 Zn2 As2;;'0.0';0.0254;'SEBR (TI)';0;'1.0';;;;'2.0';0.003;'SEBR (TI)';0;'3.0';;;;'4.0';0.0357;'Trivial';0;'5.0';;;;'6.0';0.1271;'Trivial';0
1.729;12.63;Gd2 Fe2 Si2 C1;195010;'0.0';0.0036;'SEBR (TI)';0;'1.0';;;;'2.0';0.005;'ESFD (SM)';0;'3.0';;;;'4.0';0.005;'ESFD (SM)';0;'5.0';;;;'6.0';0.005;'ESFD (SM)';0
1.755;12.63;K1 Er1 Se2;;'0.0';0.26;'Trivial';0;'1.0';;;;'2.0';0.3669;'Trivial';0;'3.0';;;;'4.0';0.4062;'Trivial';0;'5.0';;;;'6.0';0.8352;'Trivial';0
2.2;12.64;Sr2 F2 Fe2 O S2;;'0.0';;;;'1.0';;;;'2.0';;;;'3.0';;;;'4.0';;;;'5.0';;;;'6.0';;;
1.528;12.64;Fe4 Bi2 O9;238979;'0.0';0.7071;'Trivial';0;'1.0';1.0921;'Trivial';0;'2.0';1.4679;'Trivial';0;'3.0';1.8287;'Trivial';0;'4.0';2.1693;'Trivial';0;'5.0';;;;'6.0';;;
0.188;13.67;Ce1 Mn1 As1 O1;195499;'0.0';0.0034;'Trivial';0;'1.0';0.8793;'Trivial';0;'2.0';0.9676;'Trivial';0;'3.0';1.0211;'Trivial';0;'4.0';1.0713;'Trivial';0;'5.0';;;;'6.0';;;
0.234;13.69;Mn2 La1 Sb1 O6;239945;'0.0';0.0039;'Trivial';0;'1.0';1.8475;'Trivial';0;'2.0';1.088;'Trivial';0;'3.0';1.537;'Trivial';0;'4.0';2.5784;'Trivial';0;'5.0';;;;'6.0';;;
1.194;13.7;Ni W O4;15852;'0.0';;;;'1.0';;;;'2.0';1.9024;'Trivial';0;'3.0';1.5103;'Trivial';0;'4.0';2.4566;'Trivial';0;'5.0';;;;'6.0';;;
1.653;13.7;Fe1 W1 O4;64733;'0.0';0.0344;'Trivial';1;'1.0';0.4982;'Trivial';0;'2.0';0.9634;'Trivial';0;'3.0';1.3717;'Trivial';0;'4.0';1.6672;'Trivial';0;'5.0';;;;'6.0';;;
1.14;13.73;Pr Mg Pb;;'0.0';0.0032;'TI';0;'1.0';;;;'2.0';0.0326;'TI';0;'3.0';;;;'4.0';0.0054;'TI';0;'5.0';;;;'6.0';0.0343;'TI';0
1.141;13.73;Nd Mg Pb;;'0.0';0.005;'TI';0;'1.0';;;;'2.0';0.0395;'TI';0;'3.0';;;;'4.0';0.0343;'Trivial';0;'5.0';;;;'6.0';0.0391;'Trivial';0
1.213;13.73;Ho2 Se1 O2;25809;'0.0';0.1331;'Trivial';0;'1.0';;;;'2.0';0.3401;'Trivial';0;'3.0';;;;'4.0';0.9808;'Trivial';0;'5.0';;;;'6.0';1.7676;'Trivial';0
1.114;13.74;Ca4 Ir O6;280873;'0.0';0.1846;'Trivial';0;'1.0';0.3955;'Trivial';0;'2.0';0.669;'Trivial';0;'3.0';0.1766;'Trivial';0;'4.0';1.3422;'Trivial';0;'5.0';;;;'6.0';;;
1.121;13.74;Na Fe S O4 F;290051;'0.0';0.3654;'Trivial';0;'1.0';1.3187;'Trivial';0;'2.0';2.1081;'Trivial';0;'3.0';2.9029;'Trivial';0;'4.0';3.6977;'Trivial';0;'5.0';;;;'6.0';;;
1.126;13.74;Na Co S O4 F;290052;'0.0';;;;'1.0';1.3391;'Trivial';0;'2.0';2.142;'Trivial';0;'3.0';2.9192;'Trivial';0;'4.0';3.6823;'Trivial';0;'5.0';;;;'6.0';;;
1.649;13.74;Sr3 Zn1 O6 Ir1;;'0.0';0.0022;'Trivial';0;'1.0';0.4739;'Trivial';0;'2.0';0.7979;'Trivial';0;'3.0';1.1581;'Trivial';0;'4.0';1.5523;'Trivial';0;'5.0';;;;'6.0';;;
0.103;14.75;Mn2 Ge O4;;'0.0';0.0053;'Trivial';0;'1.0';0.0964;'Trivial';0;'2.0';0.2933;'Trivial';0;'3.0';0.4669;'Trivial';0;'4.0';0.6116;'Trivial';0;'5.0';;;;'6.0';;;
0.105;14.75;Er V O3;185838;'0.0';0.0022;'ES (SM)';0;'1.0';;;;'2.0';0.1625;'Trivial';0;'3.0';;;;'4.0';0.3728;'Trivial';0;'5.0';;;;'6.0';0.8404;'Trivial';0
0.122;14.75;Li2 Mn1 S2 O8;290292;'0.0';2.7878;'Trivial';0;'1.0';3.5387;'Trivial';0;'2.0';4.2523;'Trivial';0;'3.0';4.8252;'Trivial';0;'4.0';5.1496;'Trivial';0;'5.0';;;;'6.0';;;
0.148;14.75;La2 Li Ru O6;97488;'0.0';0.6806;'Trivial';0;'1.0';0.9894;'Trivial';0;'2.0';1.2858;'Trivial';0;'3.0';1.5733;'Trivial';0;'4.0';1.8528;'Trivial';0;'5.0';;;;'6.0';;;
0.204;14.75;Ca2 Mn1 Re1 O6;;'0.0';0.0494;'Trivial';0;'1.0';;;;'2.0';;;;'3.0';0.8569;'Trivial';0;'4.0';;;;'5.0';;;;'6.0';;;
0.39;14.75;Nd2 Na Ru O6;;'0.0';0.0004;'Trivial';0;'1.0';;;;'2.0';0.5862;'Trivial';0;'3.0';;;;'4.0';1.4466;'Trivial';0;'5.0';;;;'6.0';1.4522;'Trivial';0
0.61;14.75;Li2 Fe P2 O7;183601;'0.0';;;;'1.0';;;;'2.0';;;;'3.0';;;;'4.0';;;;'5.0';;;;'6.0';;;
0.296;14.75;Cu2 Cl1 O3;153644;'0.0';0.0067;'ES (SM)';0;'1.0';0.0065;'TI';0;'2.0';0.0073;'ESFD (SM)';0;'3.0';0.0002;'ES (SM)';0;'4.0';0.0011;'ES (SM)';0;'5.0';;;;'6.0';;;
0.301;14.75;Sr2 Co1 Te1 O6;195658;'0.0';0.5345;'Trivial';0;'1.0';1.276;'Trivial';0;'2.0';1.7301;'Trivial';0;'3.0';;;;'4.0';;;;'5.0';;;;'6.0';;;
0.375;14.75;La2 Co1 Ir1 O6;;'0.0';0.0093;'Trivial';0;'1.0';0.1104;'Trivial';0;'2.0';0.6348;'Trivial';0;'3.0';;;;'4.0';;;;'5.0';;;;'6.0';;;
0.578;14.75;Fe2 Na1 Ba1 F9;61798;'0.0';1.4501;'Trivial';0;'1.0';1.9425;'Trivial';0;'2.0';2.4256;'Trivial';0;'3.0';2.8821;'Trivial';0;'4.0';3.3147;'Trivial';0;'5.0';;;;'6.0';;;
0.671;14.75;Sr2 Tm1 Ru1 O6;55715;'0.0';0.0009;'ESFD (SM)';0;'1.0';;;;'2.0';1.1471;'Trivial';0;'3.0';;;;'4.0';1.186;'Trivial';0;'5.0';;;;'6.0';1.2055;'Trivial';0
0.714;14.75;Ni1 Li2 S2 O8;;'0.0';1.6788;'Trivial';0;'1.0';2.2299;'Trivial';0;'2.0';2.7366;'Trivial';0;'3.0';3.1959;'Trivial';0;'4.0';3.6232;'Trivial';0;'5.0';;;;'6.0';;;
0.791;14.75;Sr2 Tb1 Ru1 O6;290794;'0.0';0.0238;'TI';0;'1.0';;;;'2.0';0.2195;'Trivial';0;'3.0';;;;'4.0';1.1775;'Trivial';0;'5.0';;;;'6.0';1.2122;'Trivial';0
0.792;14.75;Sr2 Ho1 Ru1 O6;90654;'0.0';0.0154;'ES (SM)';0;'1.0';;;;'2.0';1.1748;'Trivial';0;'3.0';;;;'4.0';1.2183;'Trivial';0;'5.0';;;;'6.0';1.2425;'Trivial';0
0.794;14.75;Sr2 Ho1 Ru1 O6;164512;'0.0';0.0036;'ES (SM)';0;'1.0';;;;'2.0';0.0241;'TI';0;'3.0';;;;'4.0';1.1056;'Trivial';0;'5.0';;;;'6.0';0.0464;'Trivial';0
0.795;14.75;Sr2 Y1 Ru1 O6;;'0.0';0.5358;'Trivial';0;'1.0';0.8806;'Trivial';0;'2.0';1.2112;'Trivial';0;'3.0';1.5331;'Trivial';0;'4.0';1.8481;'Trivial';0;'5.0';;;;'6.0';;;
0.867;14.75;Ir1 Nd2 Ni1 O6;;'0.0';;;;'1.0';;;;'2.0';0.4192;'Trivial';0;'3.0';;;;'4.0';0.6539;'Trivial';0;'5.0';;;;'6.0';0.6998;'Trivial';0
0.869;14.75;Ni1 Ir1 Pr2 O6;;'0.0';0.0149;'ES (SM)';0;'1.0';;;;'2.0';0.0341;'ES (SM)';0;'3.0';;;;'4.0';0.0255;'ES (SM)';0;'5.0';;;;'6.0';0.0159;'ES (SM)';0
0.87;14.75;Ni1 Ir1 Pr2 O6;;'0.0';0.0015;'ES (SM)';0;'1.0';;;;'2.0';0.3739;'Trivial';0;'3.0';;;;'4.0';0.5595;'Trivial';0;'5.0';;;;'6.0';0.597;'Trivial';0
0.871;14.75;Ni1 Ir1 Pr2 O6;;'0.0';0.0018;'ES (SM)';0;'1.0';;;;'2.0';0.3522;'Trivial';0;'3.0';;;;'4.0';0.0079;'TI';0;'5.0';;;;'6.0';0.6095;'Trivial';0
0.872;14.75;Ni1 Ir1 Pr2 O6;;'0.0';0.0015;'Trivial';0;'1.0';;;;'2.0';0.3556;'Trivial';0;'3.0';;;;'4.0';0.6189;'Trivial';0;'5.0';;;;'6.0';0.6187;'Trivial';0
0.873;14.75;Ni1 Ir1 Pr2 O6;;'0.0';0.0052;'ES (SM)';0;'1.0';;;;'2.0';0.3667;'Trivial';0;'3.0';;;;'4.0';0.6862;'Trivial';0;'5.0';;;;'6.0';0.4978;'Trivial';0
0.874;14.75;Ni1 Ir1 Nd2 O6;;'0.0';0.0074;'ES (SM)';0;'1.0';;;;'2.0';0.6463;'Trivial';0;'3.0';;;;'4.0';0.6974;'Trivial';0;'5.0';;;;'6.0';0.701;'Trivial';0
0.875;14.75;Ni1 Ir1 Nd2 O6;;'0.0';0.0395;'Trivial';0;'1.0';;;;'2.0';0.6907;'Trivial';0;'3.0';;;;'4.0';0.6595;'Trivial';0;'5.0';;;;'6.0';0.6964;'Trivial';0
0.917;14.75;Sr2 Os1 Sc1 O6;253172;'0.0';0.1316;'Trivial';0;'1.0';0.4831;'Trivial';0;'2.0';0.8507;'Trivial';0;'3.0';1.216;'Trivial';0;'4.0';1.5863;'Trivial';0;'5.0';;;;'6.0';;;
0.934;14.75;Sr2 O6 Ni1 Te1;241466;'0.0';0.7738;'Trivial';0;'1.0';1.2878;'Trivial';0;'2.0';1.7994;'Trivial';0;'3.0';2.1035;'Trivial';0;'4.0';2.2495;'Trivial';0;'5.0';;;;'6.0';;;
0.936;14.75;Sr2 O6 Mn1 Te1;;'0.0';0.7223;'Trivial';0;'1.0';1.0109;'Trivial';0;'2.0';1.289;'Trivial';0;'3.0';1.5521;'Trivial';0;'4.0';1.7973;'Trivial';0;'5.0';;;;'6.0';;;
0.937;14.75;Sr2 O6 Co1 Te1;;'0.0';0.5345;'Trivial';0;'1.0';1.285;'Trivial';0;'2.0';1.7895;'Trivial';0;'3.0';2.2188;'Trivial';0;'4.0';2.4635;'Trivial';0;'5.0';;;;'6.0';;;
0.948;14.75;Ca1 Ni3 P4 O14;4626;'0.0';1.3212;'Trivial';0;'1.0';1.8835;'Trivial';0;'2.0';2.425;'Trivial';0;'3.0';2.9344;'Trivial';0;'4.0';3.4124;'Trivial';0;'5.0';;;;'6.0';;;
0.982;14.75;Tm1 V1 O3;;'0.0';0.0024;'TI';0;'1.0';;;;'2.0';0.009;'ES (SM)';0;'3.0';;;;'4.0';0.031;'Trivial';0;'5.0';;;;'6.0';;;
0.983;14.75;Tm1 V1 O3;;'0.0';0.0028;'TI';0;'1.0';;;;'2.0';0.0119;'Trivial';0;'3.0';;;;'4.0';;;;'5.0';;;;'6.0';0.7862;'Trivial';0
0.217;14.77;Li1 Cr1 Ge2 O6;;'0.0';1.8815;'Trivial';0;'1.0';2.5129;'Trivial';0;'2.0';2.9037;'Trivial';0;'3.0';3.2339;'Trivial';0;'4.0';3.4905;'Trivial';0;'5.0';;;;'6.0';;;
0.961;14.77;Li1 Cr1 Ge2 O6;194808;'0.0';2.0429;'Trivial';0;'1.0';2.511;'Trivial';0;'2.0';2.9009;'Trivial';0;'3.0';3.2301;'Trivial';0;'4.0';3.4865;'Trivial';0;'5.0';;;;'6.0';;;
0.962;14.77;Li1 Cr1 Ge2 O6;194808;'0.0';2.0429;'Trivial';0;'1.0';2.5109;'Trivial';0;'2.0';2.9008;'Trivial';0;'3.0';3.2301;'Trivial';0;'4.0';3.4865;'Trivial';0;'5.0';;;;'6.0';;;
0.963;14.77;Li1 Cr1 Ge2 O6;194808;'0.0';2.0429;'Trivial';0;'1.0';2.5109;'Trivial';0;'2.0';2.9008;'Trivial';0;'3.0';3.2301;'Trivial';0;'4.0';3.4864;'Trivial';0;'5.0';;;;'6.0';;;
0.964;14.77;Li1 Cr1 Ge2 O6;194808;'0.0';2.0429;'Trivial';0;'1.0';2.5109;'Trivial';0;'2.0';2.9009;'Trivial';0;'3.0';3.23;'Trivial';0;'4.0';3.4864;'Trivial';0;'5.0';;;;'6.0';;;
0.152;14.78;Li Fe P O4;;'0.0';0.2808;'Trivial';0;'1.0';1.2165;'Trivial';0;'2.0';1.9831;'Trivial';0;'3.0';2.7356;'Trivial';0;'4.0';3.4294;'Trivial';0;'5.0';;;;'6.0';;;
0.28;14.78;Li Fe Si2 O6;158579;'0.0';0.9189;'Trivial';0;'1.0';1.4077;'Trivial';0;'2.0';1.8478;'Trivial';0;'3.0';2.2558;'Trivial';0;'4.0';2.6127;'Trivial';0;'5.0';;;;'6.0';;;
2.21;14.78;Tb1 H1 O2;6164;'0.0';;;;'1.0';;;;'2.0';;;;'3.0';;;;'4.0';2.7121;'Trivial';0;'5.0';;;;'6.0';;;
2.8;14.78;Sr Ho2 O4;246550;'0.0';;;;'1.0';;;;'2.0';;;;'3.0';;;;'4.0';;;;'5.0';;;;'6.0';;;
0.264;14.78;Fe3 P2 O8;72050;'0.0';0.3763;'Trivial';0;'1.0';0.915;'Trivial';0;'2.0';1.5357;'Trivial';0;'3.0';2.1859;'Trivial';0;'4.0';2.852;'Trivial';0;'5.0';;;;'6.0';;;
0.809;14.78;W1 Fe2 O6;;'0.0';0.0193;'Trivial';0;'1.0';1.004;'Trivial';0;'2.0';1.4043;'Trivial';0;'3.0';1.7548;'Trivial';0;'4.0';2.0021;'Trivial';0;'5.0';;;;'6.0';;;
0.933;14.78;Ru1 Na2 O4;157318;'0.0';0.5962;'Trivial';0;'1.0';0.7837;'Trivial';0;'2.0';1.0002;'Trivial';0;'3.0';1.2185;'Trivial';0;'4.0';1.4343;'Trivial';0;'5.0';;;;'6.0';;;
0.121;14.79;Li2 Co1 S2 O8;;'0.0';0.5433;'Trivial';0;'1.0';1.5402;'Trivial';0;'2.0';2.2992;'Trivial';0;'3.0';2.9965;'Trivial';0;'4.0';3.6048;'Trivial';0;'5.0';;;;'6.0';;;
0.164;14.79;Y2 Mn Co O6;;'0.0';0.0343;'Trivial';0;'1.0';0.8988;'Trivial';0;'2.0';1.2631;'Trivial';0;'3.0';1.6203;'Trivial';0;'4.0';1.6873;'Trivial';0;'5.0';;;;'6.0';;;
0.69;14.79;Co2 H25 C15 O7;;'0.0';;;;'1.0';;;;'2.0';;;;'3.0';;;;'4.0';;;;'5.0';;;;'6.0';;;
0.258;14.79;Fe2 P3 O12 Li3;98361;'0.0';1.0966;'Trivial';0;'1.0';1.4932;'Trivial';0;'2.0';1.8266;'Trivial';0;'3.0';2.124;'Trivial';0;'4.0';2.3943;'Trivial';0;'5.0';;;;'6.0';;;
0.318;14.79;Tm2 Co1 Mn1 O6;;'0.0';0.0002;'TI';0;'1.0';;;;'2.0';0.1141;'Trivial';0;'3.0';;;;'4.0';;;;'5.0';;;;'6.0';0.1181;'Trivial';0
0.319;14.79;Tm2 Co1 Mn1 O6;;'0.0';0.0021;'ESFD (SM)';0;'1.0';;;;'2.0';0.0997;'Trivial';0;'3.0';;;;'4.0';;;;'5.0';;;;'6.0';;;
0.328;14.79;Mn1 F4 K1;73590;'0.0';1.1883;'Trivial';0;'1.0';1.6059;'Trivial';0;'2.0';2.0031;'Trivial';0;'3.0';2.3707;'Trivial';0;'4.0';2.7018;'Trivial';0;'5.0';;;;'6.0';;;
0.369;14.79;N1 C4 O6 Co1 H9;;'0.0';;;;'1.0';;;;'2.0';0.4204;'Trivial';0;'3.0';0.4297;'Trivial';0;'4.0';0.4351;'Trivial';0;'5.0';;;;'6.0';;;
0.577;14.79;Ba1 Mn1 Fe1 F7;41057;'0.0';;;;'1.0';0.7897;'Trivial';0;'2.0';1.0973;'Trivial';0;'3.0';1.4912;'Trivial';0;'4.0';1.9431;'Trivial';0;'5.0';;;;'6.0';;;
0.664;14.79;Mn3 Sn2;169060;'0.0';0.0022;'TI';0;'1.0';0.0013;'TI';0;'2.0';0.0049;'TI';0;'3.0';0.0184;'TI';0;'4.0';0.0108;'Trivial';1;'5.0';;;;'6.0';;;
